date_time,temperature,time_int
1969-12-31 19:59:04,77.96,3544
1969-12-31 19:59:05,61.94,3545
1969-12-31 19:59:06,59.35,3546
1969-12-31 19:59:07,44.19,3547
1969-12-31 19:59:08,59.44,3548
1969-12-31 19:59:09,87.53,3549
1969-12-31 19:59:10,85.49,3550
1969-12-31 19:59:11,82.02,3551
1969-12-31 19:59:12,10.01,3552
1969-12-31 19:59:13,39.03,3553
1969-12-31 19:59:14,19.41,3554
1969-12-31 19:59:15,6.8,3555
1969-12-31 19:59:16,47.68,3556
1969-12-31 19:59:17,11.22,3557
1969-12-31 19:59:18,93.61,3558
1969-12-31 19:59:19,0.74,3559
1969-12-31 19:59:20,81.75,3560
1969-12-31 19:59:21,27.33,3561
1969-12-31 19:59:22,16.52,3562
1969-12-31 19:59:23,27.14,3563
1969-12-31 19:59:24,33.35,3564
1969-12-31 19:59:25,68.18,3565
1969-12-31 19:59:26,98.72,3566
1969-12-31 19:59:27,99.41,3567
1969-12-31 19:59:28,63.64,3568
1969-12-31 19:59:29,40.89,3569
1969-12-31 19:59:30,86.94,3570
1969-12-31 19:59:31,65.48,3571
1969-12-31 19:59:32,74.6,3572
1969-12-31 19:59:33,88.77,3573
1969-12-31 19:59:34,78.35,3574
1969-12-31 19:59:35,50.42,3575
1969-12-31 19:59:36,16.74,3576
1969-12-31 19:59:37,25.9,3577
1969-12-31 19:59:38,52.95,3578
1969-12-31 19:59:39,11.58,3579
1969-12-31 19:59:40,93.08,3580
1969-12-31 19:59:41,85.38,3581
1969-12-31 19:59:42,96.55,3582
1969-12-31 19:59:43,77.13,3583
1969-12-31 19:59:44,13.62,3584
1969-12-31 19:59:45,8.64,3585
1969-12-31 19:59:46,14.51,3586
1969-12-31 19:59:47,19.03,3587
1969-12-31 19:59:48,46.46,3588
1969-12-31 19:59:49,67.67,3589
1969-12-31 19:59:50,29.16,3590
1969-12-31 19:59:51,2.71,3591
1969-12-31 19:59:52,22.07,3592
1969-12-31 19:59:53,12.36,3593
1969-12-31 19:59:54,10.36,3594
1969-12-31 19:59:55,54.5,3595
1969-12-31 19:59:56,87.55,3596
1969-12-31 19:59:57,63.86,3597
1969-12-31 19:59:58,99.9,3598
1969-12-31 19:59:59,27.95,3599
